junction	functional_tier	strict_structural_pass	mapping_class	pareto_reviewable_subset_count	pareto_reviewable_fraction	method_hardening_candidate_class	direct_insertion_class	old_conflict_control
229|230	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
230|231	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
231|232	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
232|233	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
233|234	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
234|235	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
235|236	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
236|237	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
237|238	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
238|239	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
239|240	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
240|241	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
241|242	CORE_CAUTION	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
242|243	CORE_CAUTION	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
243|244	CORE_CAUTION	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
244|245	CORE_CAUTION	False	exact_aligned	1	0.058823529411764705	weak_pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
245|246	CORE_CAUTION	False	exact_aligned	5	0.29411764705882354	conflict_control	direct_insert_strongly_deleterious	
246|247	CORE_CAUTION	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
247|248	CORE_CAUTION	False	exact_aligned	2	0.11764705882352941	weak_pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
248|249	CORE_CAUTION	False	exact_aligned	3	0.17647058823529413	conflict_control	direct_insert_strongly_deleterious	HISTORICAL_INSERTION_SUPPORT__MODERN_CONFLICT_CONTROL
249|250	CORE_CAUTION	False	exact_aligned	4	0.23529411764705882	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
250|251	CORE_CAUTION	False	ambiguous	5	0.29411764705882354	mapping_uncertain	direct_insert_strongly_deleterious	
251|252	CORE_CAUTION	False	exact_aligned	4	0.23529411764705882	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
252|253	CORE_CAUTION	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
253|254	CORE_CAUTION	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
254|255	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
255|256	HIGH_RISK	False	exact_aligned	4	0.23529411764705882	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
256|257	HIGH_RISK	False	exact_aligned	2	0.11764705882352941	conflict_control	direct_insert_strongly_deleterious	HISTORICAL_INSERTION_SUPPORT__MODERN_CONFLICT_CONTROL
257|258	HIGH_RISK	False	exact_aligned	2	0.11764705882352941	weak_pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
258|259	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
259|260	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
260|261	HIGH_RISK	False	exact_aligned	5	0.29411764705882354	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
261|262	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
262|263	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
263|264	HIGH_RISK	False	exact_aligned	5	0.29411764705882354	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
264|265	HIGH_RISK	False	exact_aligned	5	0.29411764705882354	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
265|266	HIGH_RISK	False	exact_aligned	5	0.29411764705882354	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
266|267	HIGH_RISK	False	exact_aligned	4	0.23529411764705882	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
267|268	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
268|269	HIGH_RISK	False	exact_aligned	2	0.11764705882352941	weak_pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
269|270	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
270|271	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
271|272	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
272|273	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
273|274	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
274|275	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
275|276	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
276|277	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
277|278	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
278|279	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
279|280	HIGH_RISK	False	exact_aligned	5	0.29411764705882354	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
280|281	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
281|282	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
282|283	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
283|284	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
284|285	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
285|286	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
286|287	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
287|288	HIGH_RISK	True	exact_aligned	0	0.0	conflict_control	direct_insert_strongly_deleterious	STRUCTURE_EVOLUTION_FAVORED__DIRECT_HOMOLOG_CONFLICT
288|289	HIGH_RISK	True	exact_aligned	3	0.17647058823529413	conflict_control	direct_insert_strongly_deleterious	STRUCTURE_EVOLUTION_FAVORED__DIRECT_HOMOLOG_CONFLICT
289|290	HIGH_RISK	True	exact_aligned	5	0.29411764705882354	conflict_control	direct_insert_strongly_deleterious	STRUCTURE_EVOLUTION_FAVORED__DIRECT_HOMOLOG_CONFLICT
290|291	HIGH_RISK	True	exact_aligned	5	0.29411764705882354	conflict_control	direct_insert_strongly_deleterious	STRUCTURE_EVOLUTION_FAVORED__DIRECT_HOMOLOG_CONFLICT
291|292	HIGH_RISK	False	exact_aligned	5	0.29411764705882354	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
292|293	HIGH_RISK	False	exact_aligned	5	0.29411764705882354	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
293|294	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
294|295	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
295|296	HIGH_RISK	False	exact_aligned	3	0.17647058823529413	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
296|297	HIGH_RISK	False	exact_aligned	3	0.17647058823529413	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
297|298	HIGH_RISK	False	exact_aligned	3	0.17647058823529413	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
298|299	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
299|300	HIGH_RISK	False	exact_aligned	3	0.17647058823529413	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
300|301	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
301|302	HIGH_RISK	False	exact_aligned	2	0.11764705882352941	weak_pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
302|303	HIGH_RISK	False	exact_aligned	0	0.0	direct_homolog_strongly_unfavorable	direct_insert_strongly_deleterious	
303|304	HIGH_RISK	False	exact_aligned	2	0.11764705882352941	weak_pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
304|305	HIGH_RISK	False	exact_aligned	2	0.11764705882352941	weak_pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
305|306	HIGH_RISK	False	exact_aligned	2	0.11764705882352941	weak_pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
306|307	HIGH_RISK	False	exact_aligned	3	0.17647058823529413	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
307|308	HIGH_RISK	False	exact_aligned	4	0.23529411764705882	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
308|309	HIGH_RISK	False	exact_aligned	3	0.17647058823529413	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
309|310	HIGH_RISK	False	exact_aligned	3	0.17647058823529413	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
310|311	HIGH_RISK	False	exact_aligned	2	0.11764705882352941	weak_pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
311|312	HIGH_RISK	False	exact_aligned	3	0.17647058823529413	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
312|313	HIGH_RISK	False	exact_aligned	3	0.17647058823529413	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
313|314	HIGH_RISK	False	exact_aligned	3	0.17647058823529413	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
314|315	HIGH_RISK	False	exact_aligned	4	0.23529411764705882	pareto_reviewable_direct_conflicted	direct_insert_strongly_deleterious	
315|316	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
316|317	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
317|318	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
318|319	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
319|320	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
320|321	EXCLUDE	False	exact_aligned	0	0.0	hard_excluded	direct_insert_strongly_deleterious	
