construct_id	junction	tag_form	metric	burnin_ns	truncation_ns	mean_across_replicas	sd_across_replicas	replica_count
A89_2C_248_249_MAP8	248|249	MAP8	self_drift_rmsd_mean_A	0	15	1.6920486582045247	0.16978374956895198	3
A89_2C_248_249_MAP8	248|249	MAP8	self_drift_rmsd_mean_A	0	20	1.7262402921662663	0.2449605179080085	3
A89_2C_248_249_MAP8	248|249	MAP8	self_drift_rmsd_mean_A	2	10	1.6479464866293567	0.1760920857055586	3
A89_2C_248_249_MAP8	248|249	MAP8	self_drift_rmsd_mean_A	2	15	1.7399787107204547	0.1931117006185336	3
A89_2C_248_249_MAP8	248|249	MAP8	self_drift_rmsd_mean_A	2	20	1.7647080797840655	0.27027070455462515	3
A89_2C_248_249_MAP8	248|249	MAP8	self_drift_rmsd_mean_A	5	10	1.6703489525197552	0.1455071529874232	3
A89_2C_248_249_MAP8	248|249	MAP8	self_drift_rmsd_mean_A	5	15	1.7786271511476157	0.18953951225566842	3
A89_2C_248_249_MAP8	248|249	MAP8	self_drift_rmsd_mean_A	5	20	1.7954721430625529	0.2819504385454052	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_nonlocal_contact_count	0	10	3.3333333333333335	2.4497165146582427	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_nonlocal_contact_count	0	15	4.271523178807947	1.6824711526269787	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_nonlocal_contact_count	0	20	4.782752902155887	1.2125872732237104	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_nonlocal_contact_count	2	10	4.139917695473251	3.0393530598309093	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_nonlocal_contact_count	2	15	4.913486005089059	1.9287666082098887	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_nonlocal_contact_count	2	20	5.303867403314917	1.3388303299604798	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_nonlocal_contact_count	5	10	4.640522875816994	3.136785095542012	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_nonlocal_contact_count	5	15	5.396039603960396	1.646424804180263	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_nonlocal_contact_count	5	20	5.704194260485651	1.0354095142992268	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_total_sasa_A2	0	10	793.2766479895059	16.817101106407808	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_total_sasa_A2	0	15	790.787930318062	13.906067734276032	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_total_sasa_A2	0	20	797.2960169651418	9.703472764281228	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_total_sasa_A2	2	10	791.644575456533	20.98182736030087	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_total_sasa_A2	2	15	789.3988293363849	16.028079077200807	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_total_sasa_A2	2	20	797.0097711327766	10.774473220713341	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_total_sasa_A2	5	10	791.114486395144	17.71618540521088	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_total_sasa_A2	5	15	788.4641072994018	13.803677101149438	3
A89_2C_248_249_MAP8	248|249	MAP8	tag_total_sasa_A2	5	20	797.8966673457334	8.355302399497239	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_defined_contact_retention	0	10	0.918874744617319	0.006681258997054517	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_defined_contact_retention	0	15	0.9170398402186484	0.011496627744909577	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_defined_contact_retention	0	20	0.915592671562821	0.015643607056055997	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_defined_contact_retention	2	10	0.9164021164021166	0.008355634479824892	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_defined_contact_retention	2	15	0.9152308251544894	0.013098866958426878	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_defined_contact_retention	2	20	0.9141234762781725	0.017221204448676232	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_defined_contact_retention	5	10	0.9117647058823529	0.00963992939982761	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_defined_contact_retention	5	15	0.9125412541254126	0.015079467449114689	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_defined_contact_retention	5	20	0.912104488594555	0.019380100516438268	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_reference_ensemble_rmsd_mean_A	0	10	1.7540862894898896	0.07892548163925615	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_reference_ensemble_rmsd_mean_A	0	15	1.8091771199526727	0.11537261081853326	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_reference_ensemble_rmsd_mean_A	0	20	1.8289503957601176	0.190314907692422	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_reference_ensemble_rmsd_mean_A	2	10	1.7725378476326206	0.08358463957332327	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_reference_ensemble_rmsd_mean_A	2	15	1.8289969124627252	0.12649825454491764	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_reference_ensemble_rmsd_mean_A	2	20	1.8454799998207019	0.20657860101112163	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_reference_ensemble_rmsd_mean_A	5	10	1.7765287937885914	0.07314775610514182	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_reference_ensemble_rmsd_mean_A	5	15	1.8477821619563652	0.1420682175403677	3
A89_2C_248_249_MAP8	248|249	MAP8	wt_reference_ensemble_rmsd_mean_A	5	20	1.8613197535928672	0.2314785083433993	3
A89_2C_256_257_MAP8	256|257	MAP8	self_drift_rmsd_mean_A	0	10	1.8154508419059903	0.0989429556864296	3
A89_2C_256_257_MAP8	256|257	MAP8	self_drift_rmsd_mean_A	0	15	1.8895566249339606	0.13931635558985445	3
A89_2C_256_257_MAP8	256|257	MAP8	self_drift_rmsd_mean_A	0	20	1.975755699029569	0.15892459364905606	3
A89_2C_256_257_MAP8	256|257	MAP8	self_drift_rmsd_mean_A	2	10	1.9082598177601549	0.1374271368129542	3
A89_2C_256_257_MAP8	256|257	MAP8	self_drift_rmsd_mean_A	2	15	1.9582561875656157	0.16969382275148814	3
A89_2C_256_257_MAP8	256|257	MAP8	self_drift_rmsd_mean_A	2	20	2.0350022414972977	0.1826814848991724	3
A89_2C_256_257_MAP8	256|257	MAP8	self_drift_rmsd_mean_A	5	10	1.9496999387255267	0.24108673444477446	3
A89_2C_256_257_MAP8	256|257	MAP8	self_drift_rmsd_mean_A	5	15	1.9940318040349005	0.23137074649405426	3
A89_2C_256_257_MAP8	256|257	MAP8	self_drift_rmsd_mean_A	5	20	2.074179187731392	0.22589763639839322	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_nonlocal_contact_count	0	10	0.5973597359735974	0.9403508457485551	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_nonlocal_contact_count	0	15	0.41059602649006616	0.6423499683699148	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_nonlocal_contact_count	0	20	0.32338308457711445	0.4998205167820865	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_nonlocal_contact_count	2	10	0.22633744855967075	0.3813862467192645	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_nonlocal_contact_count	2	15	0.15267175572519084	0.25132942951380655	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_nonlocal_contact_count	2	20	0.1270718232044199	0.20125973038770148	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_nonlocal_contact_count	5	10	0.0	0.0	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_nonlocal_contact_count	5	15	0.016501650165016504	0.02061055445015973	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_nonlocal_contact_count	5	20	0.03090507726269316	0.037657223199187594	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_total_sasa_A2	0	10	666.1936641479089	19.095541117519957	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_total_sasa_A2	0	15	663.5162756374604	24.02344527395523	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_total_sasa_A2	0	20	659.7615958699342	28.759276658563	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_total_sasa_A2	2	10	672.4552810731739	20.688547781932584	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_total_sasa_A2	2	15	666.9792008339297	25.813715361050562	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_total_sasa_A2	2	20	661.85303015384	30.533237653028156	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_total_sasa_A2	5	10	681.9284679936428	16.831748448734956	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_total_sasa_A2	5	15	670.1361327722128	25.39318817719382	3
A89_2C_256_257_MAP8	256|257	MAP8	tag_total_sasa_A2	5	20	662.9461758847268	31.204541403748422	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_defined_contact_retention	0	10	0.9088637435172089	0.009706475949394736	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_defined_contact_retention	0	15	0.9070692736255651	0.008772426893489227	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_defined_contact_retention	0	20	0.9054292031903972	0.007171875090384456	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_defined_contact_retention	2	10	0.9074466000391928	0.010637970679892693	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_defined_contact_retention	2	15	0.9059190597358536	0.009222809790827253	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_defined_contact_retention	2	20	0.9044155046917478	0.007284995011683871	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_defined_contact_retention	5	10	0.907796451914099	0.013020021790625563	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_defined_contact_retention	5	15	0.9056419927707055	0.009954457385779256	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_defined_contact_retention	5	20	0.903931462209608	0.007347134833355195	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_reference_ensemble_rmsd_mean_A	0	10	1.6032008938654119	0.18834348835177775	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_reference_ensemble_rmsd_mean_A	0	15	1.652902436085282	0.19743066936351944	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_reference_ensemble_rmsd_mean_A	0	20	1.7340189742406302	0.16648766351242536	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_reference_ensemble_rmsd_mean_A	2	10	1.6573829841455652	0.21460684548595502	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_reference_ensemble_rmsd_mean_A	2	15	1.6939923609485632	0.213507414509757	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_reference_ensemble_rmsd_mean_A	2	20	1.7727212445179603	0.17378050837762943	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_reference_ensemble_rmsd_mean_A	5	10	1.6614291596282105	0.28161044500690213	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_reference_ensemble_rmsd_mean_A	5	15	1.7069095515793045	0.2458244481512671	3
A89_2C_256_257_MAP8	256|257	MAP8	wt_reference_ensemble_rmsd_mean_A	5	20	1.797002719754959	0.1881556841376776	3
A89_2C_288_289_HA	288|289	HA	self_drift_rmsd_mean_A	0	10	1.875546566776955	0.33999097698537417	3
A89_2C_288_289_HA	288|289	HA	self_drift_rmsd_mean_A	0	15	1.9596563499364787	0.25421256258591385	3
A89_2C_288_289_HA	288|289	HA	self_drift_rmsd_mean_A	0	20	1.9611078172258043	0.289148055708462	3
A89_2C_288_289_HA	288|289	HA	self_drift_rmsd_mean_A	2	10	1.967868442891426	0.37567651460550755	3
A89_2C_288_289_HA	288|289	HA	self_drift_rmsd_mean_A	2	15	2.0295820570239798	0.26925000035182645	3
A89_2C_288_289_HA	288|289	HA	self_drift_rmsd_mean_A	2	20	2.0118774137686173	0.30251857453104	3
A89_2C_288_289_HA	288|289	HA	self_drift_rmsd_mean_A	5	10	1.9662562163032786	0.3489511433106405	3
A89_2C_288_289_HA	288|289	HA	self_drift_rmsd_mean_A	5	15	2.0470987388851785	0.24238427305133517	3
A89_2C_288_289_HA	288|289	HA	self_drift_rmsd_mean_A	5	20	2.0200763910555057	0.28462260429373215	3
A89_2C_288_289_HA	288|289	HA	tag_nonlocal_contact_count	0	10	0.036303630363036306	0.05453040145827824	3
A89_2C_288_289_HA	288|289	HA	tag_nonlocal_contact_count	0	15	0.02428256070640177	0.03647397713434505	3
A89_2C_288_289_HA	288|289	HA	tag_nonlocal_contact_count	0	20	0.09286898839137646	0.11315901896671297	3
A89_2C_288_289_HA	288|289	HA	tag_nonlocal_contact_count	2	10	0.03292181069958847	0.046739986385187435	3
A89_2C_288_289_HA	288|289	HA	tag_nonlocal_contact_count	2	15	0.02035623409669211	0.02890029692519223	3
A89_2C_288_289_HA	288|289	HA	tag_nonlocal_contact_count	2	20	0.09760589318600367	0.12842580752568059	3
A89_2C_288_289_HA	288|289	HA	tag_nonlocal_contact_count	5	10	0.05228758169934641	0.074234096023533	3
A89_2C_288_289_HA	288|289	HA	tag_nonlocal_contact_count	5	15	0.026402640264026403	0.037484543536635474	3
A89_2C_288_289_HA	288|289	HA	tag_nonlocal_contact_count	5	20	0.11699779249448124	0.15394086862349796	3
A89_2C_288_289_HA	288|289	HA	tag_total_sasa_A2	0	10	983.0326711321035	54.87573938228011	3
A89_2C_288_289_HA	288|289	HA	tag_total_sasa_A2	0	15	991.0716407220094	64.33829490539415	3
A89_2C_288_289_HA	288|289	HA	tag_total_sasa_A2	0	20	989.6595987348414	60.88479074627567	3
A89_2C_288_289_HA	288|289	HA	tag_total_sasa_A2	2	10	980.4498155381943	57.87938853492164	3
A89_2C_288_289_HA	288|289	HA	tag_total_sasa_A2	2	15	990.7019314753798	67.64843569665294	3
A89_2C_288_289_HA	288|289	HA	tag_total_sasa_A2	2	20	989.2359923754389	62.93702174862419	3
A89_2C_288_289_HA	288|289	HA	tag_total_sasa_A2	5	10	976.9559354096456	62.28133483628851	3
A89_2C_288_289_HA	288|289	HA	tag_total_sasa_A2	5	15	991.9828779264644	72.44951400508134	3
A89_2C_288_289_HA	288|289	HA	tag_total_sasa_A2	5	20	989.8015381937257	65.38571430508868	3
A89_2C_288_289_HA	288|289	HA	wt_defined_contact_retention	0	10	0.8975011786892976	0.014093082761570584	3
A89_2C_288_289_HA	288|289	HA	wt_defined_contact_retention	0	15	0.895563965100389	0.014771484106444766	3
A89_2C_288_289_HA	288|289	HA	wt_defined_contact_retention	0	20	0.896627971254837	0.015428754151336365	3
A89_2C_288_289_HA	288|289	HA	wt_defined_contact_retention	2	10	0.8947285910248874	0.01582821680496662	3
A89_2C_288_289_HA	288|289	HA	wt_defined_contact_retention	2	15	0.8935538592027141	0.0159484775089842	3
A89_2C_288_289_HA	288|289	HA	wt_defined_contact_retention	2	20	0.895290712970271	0.01635407132383749	3
A89_2C_288_289_HA	288|289	HA	wt_defined_contact_retention	5	10	0.8925459072517897	0.018931255880399796	3
A89_2C_288_289_HA	288|289	HA	wt_defined_contact_retention	5	15	0.8921027817067421	0.017621038378094093	3
A89_2C_288_289_HA	288|289	HA	wt_defined_contact_retention	5	20	0.894665194996321	0.017460212245759967	3
A89_2C_288_289_HA	288|289	HA	wt_reference_ensemble_rmsd_mean_A	0	10	1.8749901409178962	0.3129775667453573	3
A89_2C_288_289_HA	288|289	HA	wt_reference_ensemble_rmsd_mean_A	0	15	1.971106662210398	0.23184305023279037	3
A89_2C_288_289_HA	288|289	HA	wt_reference_ensemble_rmsd_mean_A	0	20	1.9814367019091368	0.27308279196208635	3
A89_2C_288_289_HA	288|289	HA	wt_reference_ensemble_rmsd_mean_A	2	10	1.9307979526123393	0.36808396750323646	3
A89_2C_288_289_HA	288|289	HA	wt_reference_ensemble_rmsd_mean_A	2	15	2.020288060478336	0.258287389649858	3
A89_2C_288_289_HA	288|289	HA	wt_reference_ensemble_rmsd_mean_A	2	20	2.0181735194067874	0.29661821944987427	3
A89_2C_288_289_HA	288|289	HA	wt_reference_ensemble_rmsd_mean_A	5	10	1.953990306559222	0.37409292340228545	3
A89_2C_288_289_HA	288|289	HA	wt_reference_ensemble_rmsd_mean_A	5	15	2.0585802712433945	0.2389530016015443	3
A89_2C_288_289_HA	288|289	HA	wt_reference_ensemble_rmsd_mean_A	5	20	2.043366082685757	0.28957516482628315	3
A89_2C_288_289_MAP8	288|289	MAP8	self_drift_rmsd_mean_A	0	10	1.7721888760420785	0.16659197273909546	3
A89_2C_288_289_MAP8	288|289	MAP8	self_drift_rmsd_mean_A	0	15	1.8952520243764628	0.07351900166710063	3
A89_2C_288_289_MAP8	288|289	MAP8	self_drift_rmsd_mean_A	0	20	1.9444867157636108	0.042979314304502136	3
A89_2C_288_289_MAP8	288|289	MAP8	self_drift_rmsd_mean_A	2	10	1.8751880343969802	0.17644687882528623	3
A89_2C_288_289_MAP8	288|289	MAP8	self_drift_rmsd_mean_A	2	15	1.9777267937919951	0.06706605653504091	3
A89_2C_288_289_MAP8	288|289	MAP8	self_drift_rmsd_mean_A	2	20	2.009618697096085	0.03712633223871526	3
A89_2C_288_289_MAP8	288|289	MAP8	self_drift_rmsd_mean_A	5	10	1.9126564639763117	0.21733774964636202	3
A89_2C_288_289_MAP8	288|289	MAP8	self_drift_rmsd_mean_A	5	15	2.0271035531028496	0.07896934418349127	3
A89_2C_288_289_MAP8	288|289	MAP8	self_drift_rmsd_mean_A	5	20	2.0489816758346215	0.05441384939684493	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_nonlocal_contact_count	0	10	0.28052805280528054	0.39309964884429865	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_nonlocal_contact_count	0	15	0.18984547461368653	0.2607567713910689	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_nonlocal_contact_count	0	20	0.14925373134328357	0.1896429706720987	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_nonlocal_contact_count	2	10	0.09465020576131687	0.06335310419070227	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_nonlocal_contact_count	2	15	0.061068702290076333	0.03498149385462473	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_nonlocal_contact_count	2	20	0.05156537753222836	0.013903930820019797	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_nonlocal_contact_count	5	10	0.0849673202614379	0.040816980381688885	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_nonlocal_contact_count	5	15	0.04620462046204621	0.015124012194573728	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_nonlocal_contact_count	5	20	0.039735099337748346	0.00662251655629139	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_total_sasa_A2	0	10	823.7271079891192	28.16688319086278	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_total_sasa_A2	0	15	826.1017923586678	32.33751733372901	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_total_sasa_A2	0	20	827.8789615156638	37.253403649347135	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_total_sasa_A2	2	10	828.8674200866448	50.415509609864024	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_total_sasa_A2	2	15	829.642700505924	46.35178818053431	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_total_sasa_A2	2	20	830.638090523567	47.76498398863397	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_total_sasa_A2	5	10	829.3709138359119	52.952462576577	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_total_sasa_A2	5	15	830.1272212365279	46.69209318139672	3
A89_2C_288_289_MAP8	288|289	MAP8	tag_total_sasa_A2	5	20	831.1599335323107	48.43016669558852	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_defined_contact_retention	0	10	0.906765676567657	0.005985931559189342	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_defined_contact_retention	0	15	0.9021391779669926	0.0050747238514419375	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_defined_contact_retention	0	20	0.8985074626865672	0.006921198772993409	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_defined_contact_retention	2	10	0.9043797766019989	0.005010960368668484	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_defined_contact_retention	2	15	0.8999575911789653	0.0042841991602126615	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_defined_contact_retention	2	20	0.896527229676401	0.006536085546793828	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_defined_contact_retention	5	10	0.9003734827264238	0.0015306812615083938	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_defined_contact_retention	5	15	0.8966210906804967	0.001310484833083591	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_defined_contact_retention	5	20	0.8936140018921476	0.004970790315331868	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_reference_ensemble_rmsd_mean_A	0	10	1.758701103835585	0.1493152754218757	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_reference_ensemble_rmsd_mean_A	0	15	1.8592171192000702	0.08708994526971713	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_reference_ensemble_rmsd_mean_A	0	20	1.8957963150923722	0.08021440199728748	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_reference_ensemble_rmsd_mean_A	2	10	1.8160659446360559	0.16324381386227305	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_reference_ensemble_rmsd_mean_A	2	15	1.9100329391399775	0.08315879401485475	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_reference_ensemble_rmsd_mean_A	2	20	1.9366165158104598	0.0763835419841563	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_reference_ensemble_rmsd_mean_A	5	10	1.8290126557911932	0.1698080618654707	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_reference_ensemble_rmsd_mean_A	5	15	1.9444813758135382	0.0558202508823034	3
A89_2C_288_289_MAP8	288|289	MAP8	wt_reference_ensemble_rmsd_mean_A	5	20	1.9649396906723415	0.05733709569191227	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	self_drift_rmsd_mean_A	0	10	1.8370676575531297	0.18238212771665202	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	self_drift_rmsd_mean_A	0	15	2.0131492674294336	0.21573784899108503	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	self_drift_rmsd_mean_A	0	20	2.130691548100773	0.20469833625952244	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	self_drift_rmsd_mean_A	2	10	1.9606121912598529	0.2195741695548833	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	self_drift_rmsd_mean_A	2	15	2.1164220874887514	0.24255575620392544	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	self_drift_rmsd_mean_A	2	20	2.218424062140538	0.2227009041116707	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	self_drift_rmsd_mean_A	5	10	2.1074703174033718	0.2865464695330174	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	self_drift_rmsd_mean_A	5	15	2.2368583381836666	0.28900685071391546	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	self_drift_rmsd_mean_A	5	20	2.319246052602392	0.25101540798705957	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_nonlocal_contact_count	0	10	0.0594059405940594	0.05512637983000022	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_nonlocal_contact_count	0	15	0.04194260485651214	0.037657223199187594	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_nonlocal_contact_count	0	20	0.19402985074626866	0.19656463945411354	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_nonlocal_contact_count	2	10	0.07407407407407407	0.06873783163987682	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_nonlocal_contact_count	2	15	0.04834605597964376	0.043406417580742956	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_nonlocal_contact_count	2	20	0.2154696132596685	0.2182844891175515	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_nonlocal_contact_count	5	10	0.06535947712418301	0.06886048204478915	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_nonlocal_contact_count	5	15	0.036303630363036306	0.03477113449786383	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_nonlocal_contact_count	5	20	0.24061810154525387	0.24870466873568067	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_total_sasa_A2	0	10	684.9565097317837	54.835993199352224	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_total_sasa_A2	0	15	684.6949669035854	49.81345161580658	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_total_sasa_A2	0	20	683.6938742768903	47.162154855735274	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_total_sasa_A2	2	10	681.232600459346	57.87520734226334	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_total_sasa_A2	2	15	682.3524668453305	50.942619370235356	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_total_sasa_A2	2	20	681.8878557124409	47.59468699255863	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_total_sasa_A2	5	10	676.5338601505056	61.49249460168234	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_total_sasa_A2	5	15	680.3124691802676	50.64967235021057	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	tag_total_sasa_A2	5	20	680.431047115368	46.57762828092177	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_defined_contact_retention	0	10	0.9074257425742575	0.007662785947596023	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_defined_contact_retention	0	15	0.9037264795542942	0.009204054071374236	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_defined_contact_retention	0	20	0.9009594882729212	0.010042142033382393	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_defined_contact_retention	2	10	0.903909465020576	0.010519649353103944	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_defined_contact_retention	2	15	0.9009875196898097	0.011253908803461029	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_defined_contact_retention	2	20	0.8986714022625626	0.011608613879204931	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_defined_contact_retention	5	10	0.8995175848117024	0.019232792837533347	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_defined_contact_retention	5	15	0.897901933050448	0.01587128664551424	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_defined_contact_retention	5	20	0.8961473772732053	0.014768218430159009	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_reference_ensemble_rmsd_mean_A	0	10	1.745932779198147	0.12353712144376751	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_reference_ensemble_rmsd_mean_A	0	15	1.8943488168675389	0.18835042145658856	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_reference_ensemble_rmsd_mean_A	0	20	1.9856183796068436	0.18577476939490326	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_reference_ensemble_rmsd_mean_A	2	10	1.8376954961392473	0.14846199004926672	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_reference_ensemble_rmsd_mean_A	2	15	1.9737465330936228	0.21146647113769299	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_reference_ensemble_rmsd_mean_A	2	20	2.053168059609071	0.2022523147240648	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_reference_ensemble_rmsd_mean_A	5	10	1.9833710145603505	0.2660837362063257	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_reference_ensemble_rmsd_mean_A	5	15	2.087716657332311	0.2875443203913794	3
A89_2C_289_290_G196_minimal	289|290	G196_minimal	wt_reference_ensemble_rmsd_mean_A	5	20	2.145178843341329	0.25120587917126513	3
